,firm_id,nace,k,kin,kout,firm_id_consecutive,nace4,nace_consecutive
733,733,21,2,2,0,733,2120,19
734,734,25,0,0,0,734,2573,23
735,735,99,0,0,0,735,9999,84
736,736,43,0,0,0,736,4322,39
737,737,11,2,2,0,737,1102,9
738,738,68,1,0,1,738,6820,59
739,739,49,10,0,10,739,4920,43
740,740,52,0,0,0,740,5210,46
741,741,47,0,0,0,741,4719,42
742,742,68,4,3,1,742,6810,59
743,743,38,3,2,1,743,3811,35
744,744,1,1,1,0,744,147,0
745,745,68,1,0,1,745,6810,59
746,746,71,2,1,1,746,7112,62
747,747,74,1,0,1,747,7410,65
748,748,1,0,0,0,748,111,0
749,749,38,1,1,0,749,3832,35
750,750,46,0,0,0,750,4673,41
751,751,59,0,0,0,751,5911,51
752,752,24,2,2,0,752,2452,22
753,753,46,7,2,5,753,4652,41
754,754,59,0,0,0,754,5911,51
755,755,71,2,1,1,755,7112,62
756,756,70,1,0,1,756,7022,61
757,757,81,1,0,1,757,8121,71
758,758,93,0,0,0,758,9319,80
759,759,46,2,1,1,759,4669,41
760,760,62,1,1,0,760,6201,54
761,761,46,1,1,0,761,4639,41
762,762,46,1,1,0,762,4638,41
763,763,68,1,0,1,763,6820,59
764,764,18,2,1,1,764,1813,16
765,765,43,0,0,0,765,4399,39
766,766,70,0,0,0,766,7022,61
767,767,46,1,1,0,767,4690,41
768,768,1,0,0,0,768,111,0
769,769,47,7,5,2,769,4741,42
770,770,46,4,0,4,770,4643,41
771,771,62,1,0,1,771,6202,54
772,772,64,2,2,0,772,6420,56
773,773,14,0,0,0,773,1413,12
774,774,46,10,10,0,774,4639,41
775,775,60,0,0,0,775,6010,52
776,776,71,1,0,1,776,7112,62
777,777,64,11,4,7,777,6420,56
778,778,43,1,0,1,778,4321,39
779,779,25,2,1,1,779,2562,23
780,780,99,1,0,1,780,9999,84
781,781,46,0,0,0,781,4621,41
782,782,45,3,2,1,782,4511,40
783,783,25,2,0,2,783,2511,23
784,784,46,0,0,0,784,4690,41
785,785,99,1,0,1,785,9999,84
786,786,10,4,2,2,786,1073,8
787,787,17,0,0,0,787,1721,15
788,788,68,1,0,1,788,6820,59
789,789,46,1,0,1,789,4623,41
790,790,49,0,0,0,790,4941,43
791,791,99,2,0,2,791,9999,84
792,792,46,16,10,6,792,4673,41
793,793,43,1,1,0,793,4322,39
794,794,99,0,0,0,794,9999,84
795,795,70,1,0,1,795,7022,61
796,796,46,1,0,1,796,4663,41
797,797,73,0,0,0,797,7312,64
798,798,88,1,1,0,798,8899,76
799,799,70,0,0,0,799,7022,61
800,800,46,2,1,1,800,4649,41
801,801,68,1,0,1,801,6820,59
802,802,46,1,0,1,802,4675,41
803,803,70,0,0,0,803,7022,61
804,804,22,4,3,1,804,2229,20
805,805,94,0,0,0,805,9499,81
806,806,93,0,0,0,806,9319,80
807,807,49,0,0,0,807,4941,43
808,808,46,1,0,1,808,4617,41
809,809,71,0,0,0,809,7112,62
810,810,99,4,2,2,810,9999,84
811,811,99,10,7,3,811,9999,84
812,812,72,0,0,0,812,7219,63
813,813,42,0,0,0,813,4221,38
814,814,45,0,0,0,814,4519,40
815,815,42,2,0,2,815,4222,38
816,816,28,1,1,0,816,2829,26
817,817,71,1,0,1,817,7112,62
818,818,52,2,1,1,818,5224,46
819,819,47,0,0,0,819,4778,42
820,820,62,3,1,2,820,6201,54
821,821,70,2,1,1,821,7021,61
822,822,99,0,0,0,822,9999,84
823,823,46,1,0,1,823,4621,41
824,824,25,1,0,1,824,2530,23
825,825,28,0,0,0,825,2815,26
826,826,43,0,0,0,826,4322,39
827,827,99,0,0,0,827,9999,84
828,828,35,1,1,0,828,3530,32
829,829,62,1,0,1,829,6201,54
830,830,46,2,1,1,830,4617,41
831,831,47,1,1,0,831,4776,42
832,832,46,1,1,0,832,4646,41
833,833,99,0,0,0,833,9999,84
834,834,49,1,0,1,834,4941,43
835,835,99,3,3,0,835,9999,84
836,836,73,1,1,0,836,7312,64
837,837,99,1,1,0,837,9999,84
838,838,42,11,6,5,838,4299,38
839,839,82,0,0,0,839,8299,72
840,840,41,0,0,0,840,4120,37
841,841,99,1,1,0,841,9999,84
842,842,46,4,2,2,842,4621,41
843,843,22,1,0,1,843,2221,20
844,844,1,1,1,0,844,111,0
845,845,42,1,0,1,845,4222,38
846,846,43,0,0,0,846,4312,39
847,847,46,5,2,3,847,4666,41
848,848,68,1,0,1,848,6810,59
849,849,25,0,0,0,849,2511,23
850,850,43,2,1,1,850,4399,39
851,851,71,1,1,0,851,7120,62
852,852,1,1,0,1,852,111,0
853,853,39,1,1,0,853,3900,36
854,854,46,0,0,0,854,4673,41
855,855,70,0,0,0,855,7022,61
856,856,38,1,1,0,856,3812,35
857,857,80,1,0,1,857,8010,70
858,858,73,1,0,1,858,7311,64
859,859,81,0,0,0,859,8122,71
860,860,47,0,0,0,860,4741,42
861,861,25,1,0,1,861,2561,23
862,862,47,1,1,0,862,4730,42
863,863,16,7,2,5,863,1624,14
864,864,99,0,0,0,864,9999,84
865,865,46,3,3,0,865,4690,41
866,866,45,1,0,1,866,4540,40
867,867,68,0,0,0,867,6810,59
868,868,46,51,4,47,868,4671,41
869,869,47,0,0,0,869,4772,42
870,870,28,0,0,0,870,2899,26
871,871,99,3,3,0,871,9999,84
872,872,28,0,0,0,872,2825,26
873,873,80,1,0,1,873,8010,70
874,874,43,1,0,1,874,4321,39
875,875,45,4,2,2,875,4511,40
876,876,49,1,0,1,876,4941,43
877,877,85,2,1,1,877,8559,74
878,878,62,1,0,1,878,6201,54
879,879,82,1,0,1,879,8299,72
880,880,81,1,0,1,880,8110,71
881,881,46,0,0,0,881,4634,41
882,882,46,0,0,0,882,4675,41
883,883,41,1,1,0,883,4110,37
884,884,42,1,0,1,884,4222,38
885,885,99,0,0,0,885,9999,84
886,886,25,2,0,2,886,2562,23
887,887,68,1,0,1,887,6810,59
888,888,25,1,0,1,888,2511,23
889,889,77,1,1,0,889,7711,67
890,890,71,1,0,1,890,7112,62
891,891,74,0,0,0,891,7490,65
892,892,43,1,0,1,892,4321,39
893,893,68,1,0,1,893,6820,59
894,894,68,1,1,0,894,6831,59
895,895,46,0,0,0,895,4649,41
896,896,27,1,1,0,896,2751,25
897,897,26,2,1,1,897,2620,24
898,898,99,1,0,1,898,9999,84
899,899,46,0,0,0,899,4674,41
900,900,46,10,1,9,900,4621,41
901,901,42,1,1,0,901,4221,38
902,902,68,0,0,0,902,6810,59
903,903,99,1,0,1,903,9999,84
904,904,99,1,0,1,904,9999,84
905,905,20,1,1,0,905,2042,18
906,906,46,1,1,0,906,4619,41
907,907,26,1,0,1,907,2612,24
908,908,28,1,1,0,908,2825,26
909,909,61,1,1,0,909,6190,53
910,910,38,3,2,1,910,3811,35
911,911,41,0,0,0,911,4120,37
912,912,26,0,0,0,912,2630,24
913,913,26,1,1,0,913,2611,24
914,914,64,1,0,1,914,6491,56
915,915,80,0,0,0,915,8030,70
916,916,68,1,0,1,916,6810,59
917,917,25,4,1,3,917,2562,23
918,918,42,1,0,1,918,4211,38
919,919,43,0,0,0,919,4329,39
920,920,68,1,0,1,920,6820,59
921,921,68,0,0,0,921,6810,59
922,922,68,2,1,1,922,6810,59
923,923,1,4,2,2,923,113,0
924,924,1,0,0,0,924,111,0
925,925,20,1,0,1,925,2042,18
926,926,46,1,1,0,926,4690,41
927,927,28,0,0,0,927,2822,26
928,928,62,2,1,1,928,6201,54
929,929,43,0,0,0,929,4334,39
930,930,82,0,0,0,930,8230,72
931,931,46,0,0,0,931,4645,41
932,932,47,0,0,0,932,4719,42
933,933,32,0,0,0,933,3250,30
934,934,46,1,0,1,934,4642,41
935,935,62,1,0,1,935,6201,54
936,936,46,1,1,0,936,4673,41
937,937,46,1,1,0,937,4674,41
938,938,47,0,0,0,938,4711,42
939,939,68,0,0,0,939,6810,59
940,940,46,1,0,1,940,4690,41
941,941,68,0,0,0,941,6820,59
942,942,31,9,7,2,942,3109,29
943,943,27,1,0,1,943,2752,25
944,944,59,1,0,1,944,5920,51
945,945,1,0,0,0,945,111,0
946,946,47,1,1,0,946,4730,42
947,947,1,1,0,1,947,121,0
948,948,32,1,1,0,948,3250,30
949,949,70,1,0,1,949,7010,61
950,950,22,20,10,10,950,2211,20
951,951,68,1,0,1,951,6820,59
952,952,43,1,0,1,952,4321,39
953,953,47,1,0,1,953,4778,42
954,954,28,0,0,0,954,2830,26
955,955,99,3,2,1,955,9999,84
956,956,25,3,2,1,956,2550,23
957,957,68,1,0,1,957,6810,59
958,958,46,4,1,3,958,4669,41
959,959,29,4,3,1,959,2920,27
960,960,46,0,0,0,960,4690,41
961,961,68,1,0,1,961,6820,59
962,962,46,1,0,1,962,4633,41
963,963,22,5,4,1,963,2221,20
964,964,28,0,0,0,964,2893,26
965,965,29,11,6,5,965,2910,27
966,966,23,1,1,0,966,2344,21
967,967,2,1,0,1,967,220,1
968,968,33,0,0,0,968,3320,31
969,969,43,0,0,0,969,4321,39
970,970,28,2,0,2,970,2825,26
971,971,35,1,0,1,971,3511,32
972,972,71,1,0,1,972,7120,62
973,973,68,1,0,1,973,6832,59
974,974,47,0,0,0,974,4752,42
975,975,22,1,0,1,975,2229,20
976,976,46,0,0,0,976,4614,41
977,977,46,2,1,1,977,4639,41
978,978,46,0,0,0,978,4631,41
979,979,25,0,0,0,979,2511,23
980,980,46,0,0,0,980,4674,41
981,981,46,1,0,1,981,4644,41
982,982,42,0,0,0,982,4211,38
983,983,74,1,0,1,983,7490,65
984,984,46,1,0,1,984,4669,41
985,985,47,1,1,0,985,4730,42
986,986,71,0,0,0,986,7111,62
987,987,61,1,0,1,987,6110,53
988,988,1,1,1,0,988,111,0
989,989,71,0,0,0,989,7112,62
990,990,26,1,0,1,990,2630,24
991,991,81,1,1,0,991,8110,71
992,992,45,2,0,2,992,4511,40
993,993,1,2,2,0,993,149,0
994,994,41,0,0,0,994,4120,37
995,995,1,0,0,0,995,111,0
996,996,46,0,0,0,996,4673,41
997,997,1,1,0,1,997,111,0
998,998,12,1,1,0,998,1200,10
999,999,70,1,0,1,999,7022,61
1000,1000,82,10,9,1,1000,8299,72
1001,1001,49,2,2,0,1001,4941,43
1002,1002,25,0,0,0,1002,2540,23
1003,1003,49,2,1,1,1003,4931,43
1004,1004,13,0,0,0,1004,1395,11
1005,1005,25,9,5,4,1005,2511,23
1006,1006,46,0,0,0,1006,4669,41
1007,1007,81,1,0,1,1007,8121,71
1008,1008,23,2,2,0,1008,2361,21
1009,1009,47,1,1,0,1009,4730,42
1010,1010,43,0,0,0,1010,4329,39
1011,1011,46,6,4,2,1011,4638,41
1012,1012,46,2,0,2,1012,4674,41
1013,1013,47,1,1,0,1013,4791,42
1014,1014,47,2,1,1,1014,4730,42
1015,1015,14,2,0,2,1015,1412,12
1016,1016,46,0,0,0,1016,4643,41
1017,1017,18,0,0,0,1017,1812,16
1018,1018,41,1,1,0,1018,4120,37
1019,1019,47,344,294,50,1019,4711,42
1020,1020,18,3,1,2,1020,1812,16
1021,1021,52,0,0,0,1021,5221,46
1022,1022,46,17,7,10,1022,4645,41
1023,1023,49,2,1,1,1023,4941,43
1024,1024,70,3,0,3,1024,7022,61
1025,1025,25,3,2,1,1025,2561,23
1026,1026,99,0,0,0,1026,9999,84
1027,1027,12,8,7,1,1027,1200,10
1028,1028,46,1,1,0,1028,4646,41
1029,1029,32,1,1,0,1029,3299,30
1030,1030,1,1,1,0,1030,111,0
1031,1031,46,0,0,0,1031,4631,41
1032,1032,46,1,1,0,1032,4646,41
1033,1033,99,0,0,0,1033,9999,84
1034,1034,47,1,0,1,1034,4754,42
1035,1035,46,6,1,5,1035,4641,41
1036,1036,22,5,2,3,1036,2221,20
1037,1037,41,0,0,0,1037,4120,37
1038,1038,52,0,0,0,1038,5229,46
1039,1039,49,0,0,0,1039,4941,43
1040,1040,68,2,0,2,1040,6820,59
1041,1041,49,4,3,1,1041,4941,43
1042,1042,45,13,12,1,1042,4531,40
1043,1043,28,0,0,0,1043,2821,26
1044,1044,45,1,0,1,1044,4519,40
1045,1045,26,7,5,2,1045,2651,24
1046,1046,46,7,2,5,1046,4690,41
1047,1047,95,2,1,1,1047,9521,82
1048,1048,46,2,1,1,1048,4690,41
1049,1049,35,5,3,2,1049,3511,32
1050,1050,80,17,11,6,1050,8010,70
1051,1051,21,1,0,1,1051,2120,19
1052,1052,46,2,1,1,1052,4651,41
1053,1053,68,0,0,0,1053,6810,59
1054,1054,71,0,0,0,1054,7112,62
1055,1055,14,1,0,1,1055,1413,12
1056,1056,1,0,0,0,1056,141,0
1057,1057,46,0,0,0,1057,4676,41
1058,1058,20,4,3,1,1058,2020,18
1059,1059,32,0,0,0,1059,3299,30
1060,1060,68,1,0,1,1060,6820,59
1061,1061,46,0,0,0,1061,4617,41
1062,1062,1,0,0,0,1062,147,0
1063,1063,28,2,1,1,1063,2830,26
1064,1064,71,0,0,0,1064,7111,62
1065,1065,62,0,0,0,1065,6209,54
1066,1066,42,1,1,0,1066,4211,38
1067,1067,49,1,1,0,1067,4941,43
1068,1068,29,19,18,1,1068,2932,27
1069,1069,36,4,3,1,1069,3600,33
1070,1070,46,0,0,0,1070,4634,41
1071,1071,81,22,7,15,1071,8110,71
1072,1072,31,4,4,0,1072,3101,29
1073,1073,52,1,0,1,1073,5210,46
1074,1074,35,12,7,5,1074,3511,32
1075,1075,22,5,3,2,1075,2219,20
1076,1076,49,1,1,0,1076,4941,43
1077,1077,46,1,0,1,1077,4641,41
1078,1078,43,9,5,4,1078,4321,39
1079,1079,49,3,2,1,1079,4941,43
1080,1080,68,0,0,0,1080,6810,59
1081,1081,33,0,0,0,1081,3320,31
1082,1082,47,3,2,1,1082,4711,42
1083,1083,46,0,0,0,1083,4663,41
1084,1084,64,2,0,2,1084,6420,56
1085,1085,38,1,1,0,1085,3811,35
1086,1086,46,1,0,1,1086,4642,41
1087,1087,10,2,1,1,1087,1082,8
1088,1088,25,0,0,0,1088,2511,23
1089,1089,2,1,0,1,1089,210,1
1090,1090,49,1,1,0,1090,4941,43
1091,1091,37,5,4,1,1091,3700,34
1092,1092,29,2,1,1,1092,2932,27
1093,1093,41,0,0,0,1093,4120,37
1094,1094,80,3,2,1,1094,8010,70
1095,1095,99,1,1,0,1095,9999,84
1096,1096,63,1,0,1,1096,6311,55
1097,1097,10,27,19,8,1097,1061,8
1098,1098,16,0,0,0,1098,1610,14
1099,1099,72,1,0,1,1099,7211,63
1100,1100,71,1,0,1,1100,7112,62
1101,1101,68,1,0,1,1101,6810,59
1102,1102,81,1,1,0,1102,8122,71
1103,1103,23,2,1,1,1103,2363,21
1104,1104,43,1,0,1,1104,4329,39
1105,1105,23,2,1,1,1105,2319,21
1106,1106,1,1,0,1,1106,146,0
1107,1107,47,0,0,0,1107,4754,42
1108,1108,28,0,0,0,1108,2893,26
1109,1109,49,2,1,1,1109,4941,43
1110,1110,1,1,0,1,1110,141,0
1111,1111,47,2,2,0,1111,4730,42
1112,1112,42,0,0,0,1112,4221,38
1113,1113,45,1,0,1,1113,4520,40
1114,1114,47,0,0,0,1114,4778,42
1115,1115,10,0,0,0,1115,1039,8
1116,1116,81,0,0,0,1116,8129,71
1117,1117,28,1,0,1,1117,2899,26
1118,1118,38,1,0,1,1118,3822,35
1119,1119,46,1,1,0,1119,4671,41
1120,1120,31,0,0,0,1120,3109,29
1121,1121,10,7,1,6,1121,1039,8
1122,1122,45,1,1,0,1122,4511,40
1123,1123,58,0,0,0,1123,5813,50
1124,1124,46,0,0,0,1124,4669,41
1125,1125,17,2,1,1,1125,1721,15
1126,1126,99,1,0,1,1126,9999,84
1127,1127,46,0,0,0,1127,4669,41
1128,1128,99,1,1,0,1128,9999,84
1129,1129,71,0,0,0,1129,7112,62
1130,1130,46,1,0,1,1130,4622,41
1131,1131,78,2,2,0,1131,7820,68
1132,1132,49,0,0,0,1132,4941,43
1133,1133,73,1,1,0,1133,7311,64
1134,1134,16,1,0,1,1134,1610,14
1135,1135,1,0,0,0,1135,130,0
1136,1136,99,0,0,0,1136,9999,84
1137,1137,46,0,0,0,1137,4673,41
1138,1138,49,7,0,7,1138,4939,43
1139,1139,1,7,2,5,1139,141,0
1140,1140,68,1,1,0,1140,6820,59
1141,1141,25,1,0,1,1141,2562,23
1142,1142,41,0,0,0,1142,4120,37
1143,1143,24,1,0,1,1143,2453,22
1144,1144,52,1,0,1,1144,5224,46
1145,1145,43,0,0,0,1145,4312,39
1146,1146,52,0,0,0,1146,5210,46
1147,1147,63,2,1,1,1147,6399,55
1148,1148,46,0,0,0,1148,4623,41
1149,1149,47,2,1,1,1149,4711,42
1150,1150,35,1,1,0,1150,3530,32
1151,1151,29,0,0,0,1151,2932,27
1152,1152,68,1,0,1,1152,6810,59
1153,1153,46,0,0,0,1153,4649,41
1154,1154,68,1,0,1,1154,6810,59
1155,1155,24,16,13,3,1155,2453,22
1156,1156,47,2,1,1,1156,4730,42
1157,1157,70,1,0,1,1157,7022,61
1158,1158,68,0,0,0,1158,6810,59
1159,1159,96,0,0,0,1159,9604,83
1160,1160,16,0,0,0,1160,1610,14
1161,1161,47,4,1,3,1161,4730,42
1162,1162,68,1,0,1,1162,6820,59
1163,1163,45,0,0,0,1163,4519,40
1164,1164,68,16,15,1,1164,6810,59
1165,1165,29,1,1,0,1165,2920,27
1166,1166,68,1,0,1,1166,6820,59
1167,1167,43,0,0,0,1167,4399,39
1168,1168,36,1,0,1,1168,3600,33
1169,1169,45,1,0,1,1169,4511,40
1170,1170,18,1,0,1,1170,1812,16
1171,1171,68,2,1,1,1171,6820,59
1172,1172,2,0,0,0,1172,240,1
1173,1173,1,1,0,1,1173,111,0
1174,1174,59,1,0,1,1174,5912,51
1175,1175,43,0,0,0,1175,4321,39
1176,1176,41,0,0,0,1176,4120,37
1177,1177,46,2,1,1,1177,4651,41
1178,1178,22,1,0,1,1178,2222,20
1179,1179,52,0,0,0,1179,5223,46
1180,1180,23,0,0,0,1180,2331,21
1181,1181,25,1,0,1,1181,2561,23
1182,1182,46,0,0,0,1182,4652,41
1183,1183,80,1,0,1,1183,8010,70
1184,1184,99,0,0,0,1184,9999,84
1185,1185,52,0,0,0,1185,5229,46
1186,1186,68,1,0,1,1186,6820,59
1187,1187,47,0,0,0,1187,4752,42
1188,1188,18,4,2,2,1188,1813,16
1189,1189,46,0,0,0,1189,4623,41
1190,1190,43,1,1,0,1190,4312,39
1191,1191,45,2,0,2,1191,4519,40
1192,1192,46,0,0,0,1192,4675,41
1193,1193,55,0,0,0,1193,5510,48
1194,1194,62,0,0,0,1194,6201,54
1195,1195,27,1,1,0,1195,2712,25
1196,1196,1,1,0,1,1196,147,0
1197,1197,45,0,0,0,1197,4532,40
1198,1198,43,0,0,0,1198,4399,39
1199,1199,71,0,0,0,1199,7112,62
1200,1200,99,0,0,0,1200,9999,84
1201,1201,46,0,0,0,1201,4690,41
1202,1202,46,1,1,0,1202,4619,41
1203,1203,49,2,0,2,1203,4941,43
1204,1204,16,0,0,0,1204,1610,14
1205,1205,25,0,0,0,1205,2511,23
1206,1206,99,0,0,0,1206,9999,84
1207,1207,25,3,2,1,1207,2562,23
1208,1208,68,0,0,0,1208,6820,59
1209,1209,99,0,0,0,1209,9999,84
1210,1210,46,0,0,0,1210,4690,41
1211,1211,99,1,0,1,1211,9999,84
1212,1212,43,1,0,1,1212,4321,39
1213,1213,1,0,0,0,1213,111,0
1214,1214,47,0,0,0,1214,4762,42
1215,1215,25,2,2,0,1215,2561,23
1216,1216,46,1,0,1,1216,4652,41
1217,1217,69,0,0,0,1217,6910,60
1218,1218,95,0,0,0,1218,9522,82
1219,1219,69,1,0,1,1219,6910,60
1220,1220,45,3,2,1,1220,4511,40
1221,1221,47,1,0,1,1221,4742,42
1222,1222,69,0,0,0,1222,6910,60
1223,1223,22,0,0,0,1223,2229,20
1224,1224,43,1,0,1,1224,4322,39
1225,1225,41,1,1,0,1225,4120,37
1226,1226,46,3,0,3,1226,4649,41
1227,1227,25,2,1,1,1227,2511,23
1228,1228,47,1,1,0,1228,4730,42
1229,1229,68,0,0,0,1229,6810,59
1230,1230,62,0,0,0,1230,6201,54
1231,1231,16,1,0,1,1231,1629,14
1232,1232,68,1,1,0,1232,6820,59
1233,1233,43,0,0,0,1233,4321,39
1234,1234,41,1,1,0,1234,4110,37
1235,1235,41,0,0,0,1235,4120,37
1236,1236,43,0,0,0,1236,4329,39
1237,1237,99,1,1,0,1237,9999,84
1238,1238,52,1,0,1,1238,5210,46
1239,1239,99,0,0,0,1239,9999,84
1240,1240,46,0,0,0,1240,4643,41
1241,1241,47,0,0,0,1241,4730,42
1242,1242,1,0,0,0,1242,147,0
1243,1243,52,1,1,0,1243,5221,46
1244,1244,46,1,1,0,1244,4669,41
1245,1245,17,1,1,0,1245,1721,15
1246,1246,46,0,0,0,1246,4676,41
1247,1247,86,1,0,1,1247,8690,75
1248,1248,41,1,0,1,1248,4120,37
1249,1249,49,1,0,1,1249,4941,43
1250,1250,47,1,0,1,1250,4752,42
1251,1251,73,2,1,1,1251,7311,64
1252,1252,46,1,1,0,1252,4671,41
1253,1253,74,0,0,0,1253,7490,65
1254,1254,49,2,1,1,1254,4941,43
1255,1255,71,0,0,0,1255,7112,62
1256,1256,56,0,0,0,1256,5630,49
1257,1257,46,1,0,1,1257,4671,41
1258,1258,62,4,4,0,1258,6209,54
1259,1259,10,1,1,0,1259,1085,8
1260,1260,41,1,0,1,1260,4120,37
1261,1261,47,1,1,0,1261,4730,42
1262,1262,1,0,0,0,1262,147,0
1263,1263,10,1,1,0,1263,1072,8
1264,1264,68,0,0,0,1264,6820,59
1265,1265,25,2,1,1,1265,2562,23
1266,1266,81,1,0,1,1266,8121,71
1267,1267,49,1,0,1,1267,4941,43
1268,1268,80,1,0,1,1268,8020,70
1269,1269,25,0,0,0,1269,2511,23
1270,1270,46,1,1,0,1270,4647,41
1271,1271,62,1,0,1,1271,6209,54
1272,1272,46,20,9,11,1272,4645,41
1273,1273,99,2,2,0,1273,9999,84
1274,1274,99,1,0,1,1274,9999,84
1275,1275,99,4,2,2,1275,9999,84
1276,1276,59,0,0,0,1276,5911,51
1277,1277,46,1,0,1,1277,4639,41
1278,1278,52,0,0,0,1278,5210,46
1279,1279,73,0,0,0,1279,7312,64
1280,1280,99,1,0,1,1280,9999,84
1281,1281,25,1,0,1,1281,2562,23
1282,1282,46,5,5,0,1282,4674,41
1283,1283,42,0,0,0,1283,4211,38
1284,1284,72,0,0,0,1284,7219,63
1285,1285,80,2,1,1,1285,8010,70
1286,1286,52,4,3,1,1286,5229,46
1287,1287,70,1,0,1,1287,7022,61
1288,1288,38,0,0,0,1288,3811,35
1289,1289,69,11,4,7,1289,6920,60
1290,1290,68,2,0,2,1290,6820,59
1291,1291,70,0,0,0,1291,7022,61
1292,1292,90,1,0,1,1292,9001,77
1293,1293,68,1,0,1,1293,6810,59
1294,1294,1,0,0,0,1294,111,0
1295,1295,71,0,0,0,1295,7112,62
1296,1296,42,0,0,0,1296,4222,38
1297,1297,56,1,1,0,1297,5610,49
1298,1298,68,2,1,1,1298,6820,59
1299,1299,59,0,0,0,1299,5911,51
1300,1300,71,0,0,0,1300,7112,62
1301,1301,77,1,0,1,1301,7711,67
1302,1302,41,0,0,0,1302,4120,37
1303,1303,49,7,0,7,1303,4939,43
1304,1304,46,0,0,0,1304,4623,41
1305,1305,25,3,2,1,1305,2561,23
1306,1306,38,0,0,0,1306,3811,35
1307,1307,99,0,0,0,1307,9999,84
1308,1308,46,8,4,4,1308,4639,41
1309,1309,13,0,0,0,1309,1392,11
1310,1310,99,0,0,0,1310,9999,84
1311,1311,99,3,3,0,1311,9999,84
1312,1312,99,1,1,0,1312,9999,84
1313,1313,99,1,0,1,1313,9999,84
1314,1314,43,0,0,0,1314,4322,39
1315,1315,46,3,2,1,1315,4634,41
1316,1316,25,0,0,0,1316,2511,23
1317,1317,46,9,0,9,1317,4675,41
1318,1318,99,2,1,1,1318,9999,84
1319,1319,45,4,3,1,1319,4511,40
1320,1320,58,0,0,0,1320,5829,50
1321,1321,49,1,0,1,1321,4941,43
1322,1322,61,0,0,0,1322,6110,53
1323,1323,17,0,0,0,1323,1721,15
1324,1324,71,1,0,1,1324,7112,62
1325,1325,73,0,0,0,1325,7312,64
1326,1326,25,1,1,0,1326,2561,23
1327,1327,18,0,0,0,1327,1812,16
1328,1328,99,3,2,1,1328,9999,84
1329,1329,45,1,1,0,1329,4519,40
1330,1330,72,0,0,0,1330,7219,63
1331,1331,99,0,0,0,1331,9999,84
1332,1332,46,1,0,1,1332,4673,41
1333,1333,99,0,0,0,1333,9999,84
1334,1334,53,1,0,1,1334,5320,47
1335,1335,61,1,0,1,1335,6110,53
1336,1336,46,1,0,1,1336,4652,41
1337,1337,47,1,0,1,1337,4778,42
1338,1338,8,6,4,2,1338,892,6
1339,1339,46,1,1,0,1339,4643,41
1340,1340,80,1,1,0,1340,8010,70
1341,1341,72,1,0,1,1341,7219,63
1342,1342,71,1,0,1,1342,7112,62
1343,1343,46,1,1,0,1343,4673,41
1344,1344,28,1,0,1,1344,2899,26
1345,1345,46,2,1,1,1345,4643,41
1346,1346,46,1,1,0,1346,4690,41
1347,1347,99,0,0,0,1347,9999,84
1348,1348,68,1,1,0,1348,6810,59
1349,1349,42,1,0,1,1349,4221,38
1350,1350,47,0,0,0,1350,4765,42
1351,1351,25,0,0,0,1351,2562,23
1352,1352,41,1,0,1,1352,4120,37
1353,1353,47,11,9,2,1353,4711,42
1354,1354,86,0,0,0,1354,8610,75
1355,1355,99,0,0,0,1355,9999,84
1356,1356,42,0,0,0,1356,4211,38
1357,1357,25,1,0,1,1357,2562,23
1358,1358,22,1,1,0,1358,2223,20
1359,1359,62,0,0,0,1359,6201,54
1360,1360,39,1,0,1,1360,3900,36
1361,1361,22,0,0,0,1361,2221,20
1362,1362,16,0,0,0,1362,1624,14
1363,1363,74,2,1,1,1363,7490,65
1364,1364,20,0,0,0,1364,2059,18
1365,1365,84,0,0,0,1365,8413,73
1366,1366,38,25,18,7,1366,3821,35
1367,1367,22,0,0,0,1367,2222,20
1368,1368,46,5,5,0,1368,4639,41
1369,1369,68,1,1,0,1369,6820,59
1370,1370,99,0,0,0,1370,9999,84
1371,1371,99,0,0,0,1371,9999,84
1372,1372,99,1,0,1,1372,9999,84
1373,1373,49,4,2,2,1373,4941,43
1374,1374,42,2,2,0,1374,4299,38
1375,1375,46,0,0,0,1375,4618,41
1376,1376,99,0,0,0,1376,9999,84
1377,1377,71,1,0,1,1377,7112,62
1378,1378,46,1,0,1,1378,4661,41
1379,1379,68,1,0,1,1379,6810,59
1380,1380,24,14,6,8,1380,2442,22
1381,1381,42,1,0,1,1381,4299,38
1382,1382,62,3,0,3,1382,6201,54
1383,1383,49,1,0,1,1383,4941,43
1384,1384,68,0,0,0,1384,6810,59
1385,1385,68,2,2,0,1385,6810,59
1386,1386,47,1,1,0,1386,4799,42
1387,1387,68,0,0,0,1387,6810,59
1388,1388,46,2,1,1,1388,4621,41
1389,1389,56,1,1,0,1389,5621,49
1390,1390,46,0,0,0,1390,4631,41
1391,1391,43,1,0,1,1391,4322,39
1392,1392,49,1,0,1,1392,4941,43
1393,1393,80,2,1,1,1393,8010,70
1394,1394,47,1,1,0,1394,4730,42
1395,1395,47,0,0,0,1395,4771,42
1396,1396,73,2,1,1,1396,7311,64
1397,1397,99,0,0,0,1397,9999,84
1398,1398,70,0,0,0,1398,7022,61
1399,1399,47,1,1,0,1399,4777,42
1400,1400,33,0,0,0,1400,3320,31
1401,1401,46,0,0,0,1401,4645,41
1402,1402,58,1,0,1,1402,5811,50
1403,1403,41,0,0,0,1403,4110,37
1404,1404,25,0,0,0,1404,2562,23
